Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;År;Måned;Trafikkmengde;Konfidensintervall start;Konfidensintervall slutt;Dekningsgrad (%);Antall døgn total;Antall døgn inkludert;Antall døgn ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;3345;-;-;-;-;-;-;-;-;1;3243;102;50;33;10;9;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;3858;-;-;-;-;-;-;-;-;2;3717;141;69;39;13;20;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;7567;-;-;-;-;-;-;-;-;3;7028;539;155;159;143;82;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;9755;-;-;-;-;-;-;-;-;4;8524;1231;267;411;224;329;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;12542;-;-;-;-;-;-;-;-;5;10830;1712;313;541;293;565;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;9098;-;-;-;-;-;-;-;-;6;8241;857;177;227;241;212;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;23454;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;21101;2353;518;733;446;656;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;22711;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;20482;2229;513;677;478;561;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-01-01T00:00+01:00;2013-02-01T00:00+01:00;2013;1;46165;-;-;-;-;-;-;-;-;Totalt;41583;4582;1031;1410;924;1217;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;3455;-;-;-;-;-;-;-;-;1;3346;109;53;37;10;9;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;4176;-;-;-;-;-;-;-;-;2;4020;156;81;42;13;20;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;7818;-;-;-;-;-;-;-;-;3;7244;574;167;165;150;92;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;10112;-;-;-;-;-;-;-;-;4;8791;1321;287;429;236;369;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;12670;-;-;-;-;-;-;-;-;5;10920;1750;320;538;301;591;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;9061;-;-;-;-;-;-;-;-;6;8211;850;168;230;237;215;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;23943;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;21510;2433;540;740;461;692;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;23349;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;21022;2327;536;701;486;604;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-02-01T00:00+01:00;2013-03-01T00:00+01:00;2013;2;47292;-;-;-;-;-;-;-;-;Totalt;42532;4760;1076;1441;947;1296;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;2859;-;-;-;-;-;-;-;-;1;2776;83;45;27;6;5;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;3525;-;-;-;-;-;-;-;-;2;3410;115;65;30;9;11;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;7281;-;-;-;-;-;-;-;-;3;6787;494;155;177;107;55;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;9254;-;-;-;-;-;-;-;-;4;8160;1094;264;407;206;217;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;11501;-;-;-;-;-;-;-;-;5;9974;1527;308;562;312;345;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;8448;-;-;-;-;-;-;-;-;6;7652;796;179;291;219;107;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;21641;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;19537;2104;508;766;425;405;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;21227;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;19222;2005;508;728;434;335;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-03-01T00:00+01:00;2013-04-01T00:00+02:00;2013;3;42868;-;-;-;-;-;-;-;-;Totalt;38759;4109;1016;1494;859;740;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;3543;-;-;-;-;-;-;-;-;1;3438;105;63;33;6;3;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;4167;-;-;-;-;-;-;-;-;2;4027;140;81;36;12;11;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;8517;-;-;-;-;-;-;-;-;3;7879;638;219;243;124;52;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;10604;-;-;-;-;-;-;-;-;4;9217;1387;379;542;240;226;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;13580;-;-;-;-;-;-;-;-;5;11615;1965;464;778;406;317;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;9858;-;-;-;-;-;-;-;-;6;8837;1021;257;416;267;81;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;25640;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;22932;2708;746;1054;536;372;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;24629;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;22081;2548;717;994;519;318;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-04-01T00:00+02:00;2013-05-01T00:00+02:00;2013;4;50269;-;-;-;-;-;-;-;-;Totalt;45013;5256;1463;2048;1055;690;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;3327;-;-;-;-;-;-;-;-;1;3212;115;70;38;5;2;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;3956;-;-;-;-;-;-;-;-;2;3802;154;96;41;11;6;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;8187;-;-;-;-;-;-;-;-;3;7471;716;261;255;145;55;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;10214;-;-;-;-;-;-;-;-;4;8803;1411;393;556;231;231;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;12794;-;-;-;-;-;-;-;-;5;10826;1968;499;806;369;294;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;9199;-;-;-;-;-;-;-;-;6;8123;1076;292;398;293;93;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;24308;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;21509;2799;830;1099;519;351;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;23369;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;20728;2641;781;995;535;330;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-05-01T00:00+02:00;2013-06-01T00:00+02:00;2013;5;47677;-;-;-;-;-;-;-;-;Totalt;42237;5440;1611;2094;1054;681;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;3552;-;-;-;-;-;-;-;-;1;3426;126;75;44;5;2;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;4353;-;-;-;-;-;-;-;-;2;4177;176;108;49;13;6;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;8710;-;-;-;-;-;-;-;-;3;7862;848;324;306;159;59;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;10821;-;-;-;-;-;-;-;-;4;9238;1583;461;612;256;254;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;13663;-;-;-;-;-;-;-;-;5;11471;2192;579;892;395;326;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;9657;-;-;-;-;-;-;-;-;6;8456;1201;355;448;296;102;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;25925;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;22759;3166;978;1242;559;387;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;24831;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;21871;2960;924;1109;565;362;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-06-01T00:00+02:00;2013-07-01T00:00+02:00;2013;6;50756;-;-;-;-;-;-;-;-;Totalt;44630;6126;1902;2351;1124;749;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;2455;-;-;-;-;-;-;-;-;1;2359;96;59;32;3;2;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;3440;-;-;-;-;-;-;-;-;2;3278;162;101;47;8;6;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;7461;-;-;-;-;-;-;-;-;3;6726;735;291;291;111;42;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;9763;-;-;-;-;-;-;-;-;4;8263;1500;439;621;209;231;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;11616;-;-;-;-;-;-;-;-;5;9644;1972;519;846;338;269;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;7733;-;-;-;-;-;-;-;-;6;6653;1080;325;436;244;75;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;21532;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;18729;2803;869;1169;452;313;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;20936;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;18194;2742;865;1104;461;312;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-07-01T00:00+02:00;2013-08-01T00:00+02:00;2013;7;42468;-;-;-;-;-;-;-;-;Totalt;36923;5545;1734;2273;913;625;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;3138;-;-;-;-;-;-;-;-;1;3028;110;68;36;4;2;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;4287;-;-;-;-;-;-;-;-;2;4096;191;115;58;11;7;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;8332;-;-;-;-;-;-;-;-;3;7575;757;293;281;135;48;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;10902;-;-;-;-;-;-;-;-;4;9303;1599;463;636;250;250;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;13153;-;-;-;-;-;-;-;-;5;11053;2100;527;864;399;310;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;8651;-;-;-;-;-;-;-;-;6;7582;1069;295;395;293;86;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;24623;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;21656;2967;888;1181;538;360;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;23840;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;20981;2859;873;1089;554;343;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-08-01T00:00+02:00;2013-09-01T00:00+02:00;2013;8;48463;-;-;-;-;-;-;-;-;Totalt;42637;5826;1761;2270;1092;703;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;3390;-;-;-;-;-;-;-;-;1;3279;111;68;37;5;1;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;4391;-;-;-;-;-;-;-;-;2;4213;178;116;47;10;5;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;8368;-;-;-;-;-;-;-;-;3;7632;736;272;266;149;49;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;10933;-;-;-;-;-;-;-;-;4;9307;1626;467;611;284;264;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;13399;-;-;-;-;-;-;-;-;5;11234;2165;520;860;454;331;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;9129;-;-;-;-;-;-;-;-;6;8042;1087;283;384;325;95;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;25157;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;22145;3012;860;1163;608;381;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;24453;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;21562;2891;866;1042;619;364;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-09-01T00:00+02:00;2013-10-01T00:00+02:00;2013;9;49610;-;-;-;-;-;-;-;-;Totalt;43707;5903;1726;2205;1227;745;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;3688;-;-;-;-;-;-;-;-;1;3560;128;80;39;8;1;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;4614;-;-;-;-;-;-;-;-;2;4428;186;116;50;13;7;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;8493;-;-;-;-;-;-;-;-;3;7765;728;268;257;154;49;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;11202;-;-;-;-;-;-;-;-;4;9550;1652;479;630;270;273;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;13742;-;-;-;-;-;-;-;-;5;11563;2179;527;884;423;345;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;9390;-;-;-;-;-;-;-;-;6;8288;1102;289;402;313;98;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;25923;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;22888;3035;875;1180;585;395;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;25206;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;22266;2940;884;1082;596;378;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-10-01T00:00+02:00;2013-11-01T00:00+01:00;2013;10;51129;-;-;-;-;-;-;-;-;Totalt;45154;5975;1759;2262;1181;773;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;3780;-;-;-;-;-;-;-;-;1;3657;123;73;42;6;2;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;4639;-;-;-;-;-;-;-;-;2;4468;171;107;45;12;7;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;8274;-;-;-;-;-;-;-;-;3;7621;653;237;223;147;46;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;11146;-;-;-;-;-;-;-;-;4;9664;1482;438;554;242;248;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;13064;-;-;-;-;-;-;-;-;5;11180;1884;454;740;380;310;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;8626;-;-;-;-;-;-;-;-;6;7709;917;219;313;297;88;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;25118;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;22458;2660;764;1005;533;358;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;24411;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;21841;2570;764;912;551;343;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-11-01T00:00+01:00;2013-12-01T00:00+01:00;2013;11;49529;-;-;-;-;-;-;-;-;Totalt;44299;5230;1528;1917;1084;701;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;3382;-;-;-;-;-;-;-;-;1;3288;94;55;33;5;1;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;4293;-;-;-;-;-;-;-;-;2;4143;150;92;40;11;7;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;7490;-;-;-;-;-;-;-;-;3;7001;489;180;163;113;33;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;10124;-;-;-;-;-;-;-;-;4;9040;1084;298;420;178;188;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;11142;-;-;-;-;-;-;-;-;5;9840;1302;298;517;269;218;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;7772;-;-;-;-;-;-;-;-;6;7086;686;153;230;239;64;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;22014;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;20129;1885;533;713;387;252;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;22189;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;20269;1920;543;690;428;259;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2013-12-01T00:00+01:00;2014-01-01T00:00+01:00;2013;12;44203;-;-;-;-;-;-;-;-;Totalt;40398;3805;1076;1403;815;511;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;3319;-;-;-;-;-;-;-;-;1;3231;88;54;29;4;1;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;4336;-;-;-;-;-;-;-;-;2;4196;140;94;32;8;6;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;7705;-;-;-;-;-;-;-;-;3;7156;549;205;178;127;39;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;10715;-;-;-;-;-;-;-;-;4;9415;1300;363;492;216;229;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;12717;-;-;-;-;-;-;-;-;5;11037;1680;386;640;360;294;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;8075;-;-;-;-;-;-;-;-;6;7263;812;182;272;278;80;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;23741;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;21424;2317;645;847;491;334;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;23126;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;20874;2252;639;796;502;315;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-01-01T00:00+01:00;2014-02-01T00:00+01:00;2014;1;46867;-;-;-;-;-;-;-;-;Totalt;42298;4569;1284;1643;993;649;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;3376;-;-;-;-;-;-;-;-;1;3285;91;60;27;3;1;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;4431;-;-;-;-;-;-;-;-;2;4285;146;103;32;6;5;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;8031;-;-;-;-;-;-;-;-;3;7449;582;231;189;123;39;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;11049;-;-;-;-;-;-;-;-;4;9725;1324;374;509;212;229;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;12987;-;-;-;-;-;-;-;-;5;11227;1760;399;675;378;308;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;8286;-;-;-;-;-;-;-;-;6;7415;871;204;282;296;89;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;24394;-;-;-;-;-;-;-;-;Totalt i retning Trondheim;21961;2433;690;891;504;348;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;23766;-;-;-;-;-;-;-;-;Totalt i retning Heimdal;21425;2341;681;823;514;323;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-02-01T00:00+01:00;2014-03-01T00:00+01:00;2014;2;48160;-;-;-;-;-;-;-;-;Totalt;43386;4774;1371;1714;1018;671;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-03-01T00:00+01:00;2014-04-01T00:00+02:00;2014;3;3388;-;-;-;-;-;-;-;-;1;3297;91;60;27;3;1;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-03-01T00:00+01:00;2014-04-01T00:00+02:00;2014;3;4461;-;-;-;-;-;-;-;-;2;4310;151;108;32;6;5;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-03-01T00:00+01:00;2014-04-01T00:00+02:00;2014;3;8144;-;-;-;-;-;-;-;-;3;7567;577;229;190;119;39;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-03-01T00:00+01:00;2014-04-01T00:00+02:00;2014;3;11096;-;-;-;-;-;-;-;-;4;9775;1321;374;512;205;230;-;-
06970V72811;Kroppanbrua;EV6 S75D1 m2632;2014-03-01T00:00+01:00;2014-04-01T00:00+02:00;2014;3;12930;-;-;-;-;-;-;-;-;5;11195;1735;393;675;362;305;-;-
